Municipio,Latitud,Longitud,Horario,Operador,Gasolina95,Gasolina98,GasoleoA,GasoleoPlus,Bioetanol(%),Ester Metilico(%)
Alcabón,"40,005750","-4,376333",L-D: 07:00-21:00,,0.005,4.376,1.399,1.399,0.0,0.0125256765450745
Alcaudete,"39,793556","-4,869972",LA,BP,9.793,4.869,1.479,1.569,0.0,0.0441267674507455
Alcolea,"39,805750","-5,171306",LEA,REPSOL,9.805,5.171,1.499,1.189,0.0,0.0546567684507455
Alcolea,"39,789861","-5,107722",L,,9.789,5.107,0.98,0.088,0.0,0.0881167684507454
Almonacid,"39,755278","-3,853417",LEDO-3,,9.755,3.853,1.329,0.92,0.0,0.0880767734507459
Almorox,"40,234083","-4,393694",LA,,0.234,4.393,1.355,0.899,0.0,0.0880467744507452
Añover,"39,993278","-3,766194",L-V: 07:00-20:00;,BP,9.993,3.766,1.509,1.609,0.0,0.0540067754507452
Añover,"39,964750","-3,799889",L-D: 24,,9.964,3.799,1.379,1.449,0.0,0.0544467754507452
Añover,"39,993750","-3,764111",LA,BALLENOIL,9.993,3.764,1.329,1.349,0.0,0.0161706775450745
Añover,"39,980417","-3,754611",LA,,9.98,3.754,1.32,0.92,0.0,0.0880867754507451
Argés,"39,813417","-4,056667",L,REPSOL,9.813,4.056,1.459,1.529,0.0,0.0541467774507451
Argés,"39,816139","-4,057250",L-S: 06:30-22:00;,,9.816,4.057,1.309,1.379,0.0,0.0147196777450745
Bargas,"39,946667","-4,017222",LEDO-,REPSOL,9.946,4.017,1.509,1.559,0.0,0.0440167804507455
Bargas,"39,914194","-4,021111",LLE,,9.914,4.021,0.949,1.419,0.0,0.0908967804507455
Bargas,"39,942944","-4,027806",LLE,,9.942,4.027,1.299,0.938,0.0,0.0880967804507455
Bargas,"39,942639","-4,028167",LOS,,9.942,4.028,1.309,1.369,0.0,0.0159566780450745
Belvís,"39,761611","-4,947056",LVIS,,9.761,4.947,1.34,0.91,0.0,0.0881067814507451
Burguillos,"39,805667","-3,987056",LLOS,,9.805,3.987,0.92,0.939,0.0,0.0118056784450745
Cabañas,"39,992361","-3,964000",LA,REPSOL,9.992,3.964,1.469,1.559,0.0,0.0133996786450745
Cabezamesada,"39,817861","-3,102583",L: 06:00-22:00,,9.817,3.102,0.877,0.088,0.0,0.0881267884507458
Cabezamesada,"39,811750","-3,106778",L-D: 24,GALP,9.811,3.106,1.0,1.449,0.0,0.0968467884507455
Calera,"39,917306","-5,058250",LERA,GALP,9.917,5.058,0.699,1.559,0.0,0.0550167894507455
Calera,"39,883083","-4,985806",LERA,CEPSA,9.883,4.985,1.479,1.099,0.0,0.0541967894507455
Calera,"39,926417","-5,026639",LERA,REPSOL,9.926,5.026,1.505,1.578,0.0,0.0536667894507455
Calzada,"39,895500","-5,332778",LA)-5,REPSOL,9.895,5.332,1.79,1.499,0.0,0.0536967914507455
Calzada,"39,895111","-5,303639",LA)-5,REPSOL,9.895,5.303,1.569,1.479,0.0,0.0538167914507451
Camarena,"40,087167","-4,117694",LEDO,,0.087,4.117,0.92,1.389,0.0,0.0544567924507451
Camarena,"40,081000","-4,115861",L-D: 24,,0.081,4.115,1.317,0.865,0.0,0.0881367924507457
Camuñas,"39,377833","-3,496083",L-V: 05:00-21:30;,REPSOL,9.377,3.496,1.459,1.509,0.0,0.0534467954507457
Camuñas,"39,435667","-3,469389",LLO,REPSOL,9.435,3.469,1.429,1.489,0.0,0.0535367954507457
Camuñas,"39,432278","-3,463833",LA,,9.432,3.463,1.285,0.89,0.0,0.0881567954507455
Carmena,"39,961139","-4,418778",L-D: 24,REPSOL,9.961,4.418,1.539,1.449,0.0,0.0977767974507455
Carpio,"39,893917","-4,453944",L)-4,,9.893,4.453,1.357,1.427,0.0,0.0548867984507452
Carranque,"40,182056","-3,886361",L-D: 24,GALP,0.182,3.886,1.394,1.444,0.0,0.0543467994507455
Casar,"40,036083","-4,522417",LONA,,0.036,4.522,1.269,1.379,0.0,0.0477568014507459
Casarrubios,"40,223556","-4,051667",L,,0.223,4.051,0.7,1.319,0.0,0.0116976802450745
Casarrubios,"40,244667","-4,057528",L,SHELL,0.244,4.057,1.459,1.539,0.0,0.0890568024507459
Casarrubios,"40,184528","-4,136000",L,REPSOL,0.184,4.136,0.889,1.498,0.0,0.0536468024507459
Casarrubios,"40,223417","-4,075417",L,SHELL,0.223,4.075,1.11,0.939,0.0,0.0853768024507459
Casarrubios,"40,190611","-4,042028",L,,0.19,4.042,1.329,0.939,0.0,0.0881668024507456
Castillo,"40,091250","-4,676056",LLO,GALP,0.091,4.676,1.479,1.539,0.0,0.0136526804450745
Cazalegas,"39,981444","-4,729000",LA 2,SHELL,9.981,4.729,1.11,0.939,0.0,0.0124366805450745
Cazalegas,"39,973389","-4,752528",L-D: 24,BALLENOIL,9.973,4.752,1.253,1.273,0.0,0.0157576805450745
Cazalegas,"39,976417","-4,745028",L-D: 24,BALLENOIL,9.976,4.745,1.253,1.273,0.0,0.0127826805450745
Cazalegas,"39,988722","-4,703778",L-J: 06:00-22:00;,REPSOL,9.988,4.703,1.595,0.969,0.0,0.0537668054507456
Cazalegas,"39,993667","-4,691694",L-D: 07:00-21:00,REPSOL,9.993,4.691,1.595,0.969,0.0,0.0537568054507456
Cebolla,"39,936694","-4,563389",LLA-4,,9.936,4.563,0.789,1.367,0.0,0.0549368064507456
Cebolla,"39,948222","-4,566278",LLA-4,,9.948,4.566,1.36,1.0,0.0,0.0881868064507452
Cedillo,"40,119250","-3,933611",LLO,CEPSA,0.119,3.933,0.967,1.479,0.0,0.0534968074507452
Cedillo,"40,118361","-3,941028",LLO,,0.118,3.941,1.349,1.419,0.0,0.0148866807450745
Cerralbos (Los),"40,016750","-4,562000",LBOS,REPSOL,0.016,4.562,1.595,1.505,0.0,0.0537468084507459
Chozas,"40,096750","-4,039167",LES-4,,0.096,4.039,1.317,0.865,0.0,0.0882368104507459
Chozas,"40,107444","-4,027917",LEDO-,,0.107,4.027,0.92,1.389,0.0,0.0141326810450745
Cobisa,"39,817556","-4,021194",L,,9.817,4.021,0.929,1.329,0.0,0.0438168144507457
Consuegra,"39,458389","-3,594028",L-D: 06:00-22:00,CEPSA,9.458,3.594,1.489,1.549,0.0,0.0543268154507457
Consuegra,"39,470056","-3,612111",LEDO-,CEPSA,9.47,3.612,1.489,1.549,0.0,0.0540568154507457
Consuegra,"39,471528","-3,615861",L,,9.471,3.615,0.695,0.889,0.0,0.0131016815450745
Consuegra,"39,468417","-3,621472",L,,9.468,3.621,1.255,0.858,0.0,0.0881968154507457
Consuegra,"39,466306","-3,616000",L-D: 24,,9.466,3.616,0.658,1.309,0.0,0.0129476815450745
Corral,"39,723417","-3,134333",L DE,CEPSA,9.723,3.134,1.517,1.597,0.0,0.0109486816450745
Corral,"39,724250","-3,132806",L DE,,9.724,3.132,1.614,1.71,0.0,0.0110536816450745
Corral,"39,767778","-3,175083",L DE,REPSOL,9.767,3.175,1.449,1.509,0.0,0.0542868164507458
Corral,"39,753194","-3,159889",L DE,,9.753,3.159,1.279,0.869,0.0,0.0882068164507458
Corral,"39,762105","-3,173284",L DE,,9.762,3.173,1.279,0.869,0.0,0.0882168164507451
Cuerva,"39,670694","-4,224167",LEOS,,9.67,4.224,1.248,0.897,0.0,0.0882268174507453
Dosbarrios,"39,870194","-3,477556",L-D: 06:00-22:00,REPSOL,9.87,3.477,1.569,1.479,0.0,0.0546068194507453
Dosbarrios,"39,868861","-3,477056",L-D: 07:00-23:00,REPSOL,9.868,3.477,1.569,1.479,0.0,0.0546168194507459
Escalona,"40,148528","-4,402306",LONA-4,CEPSA,0.148,4.402,1.498,1.014,0.0,0.0546668214507459
Escalona,"40,158694","-4,398806",LONA-4,,0.158,4.398,0.924,1.387,0.0,0.0550368214507459
Escalona,"40,171333","-4,406167",LONA-4,,0.171,4.406,1.316,0.986,0.0,0.0882668214507455
Escalonilla,"39,934639","-4,337722",LLA-4,,9.934,4.337,1.357,1.557,0.0,0.0548668224507456
Espinoso,"39,654722","-4,783444",L,,9.654,4.783,1.36,0.95,0.0,0.0882768234507452
Esquivias,"40,099000","-3,773444",L,BALLENOIL,0.099,3.773,1.289,1.299,0.0,0.0161306824450745
Esquivias,"40,108528","-3,770167",LLE,REPSOL,0.108,3.77,1.539,1.449,0.0,0.0545268244507452
Esquivias,"40,107861","-3,772000",L,,0.107,3.772,1.289,1.039,0.0,0.0143556824450745
Fuensalida,"40,057278","-4,197611",LIDA-4,,0.057,4.197,0.789,1.367,0.0,0.0548768264507455
Fuensalida,"40,043472","-4,215306",LIDA-4,REPSOL,0.043,4.215,1.499,1.549,0.0,0.0137036826450745
Fuensalida,"40,045639","-4,211778",LIDA-4,,0.045,4.211,1.389,1.419,0.0,0.0155186826450745
Fuensalida,"40,057972","-4,197361",LIDA-4,,0.057,4.197,1.36,0.875,0.0,0.0882868264507455
Fuensalida,"40,049306","-4,210917",LIDA-4,,0.049,4.21,1.377,1.427,0.0,0.0550468264507455
Fuensalida,"40,056889","-4,201278",LIDA-4,,0.056,4.201,0.885,0.088,0.0,0.0882968264507451
Gálvez,"39,704944","-4,271778",LVEZ-4,,9.704,4.271,0.75,1.329,0.0,0.0439568274507451
Gálvez,"39,707806","-4,278722",LVEZ-4,,9.707,4.278,1.256,0.889,0.0,0.0883068274507455
Gerindote,"39,972167","-4,297778",L,,9.972,4.297,0.859,1.419,0.0,0.0538068294507451
Guadamur,"39,802917","-4,133417",LLE,,9.802,4.133,0.929,0.939,0.0,0.0145636830450745
Guadamur,"39,803778","-4,142000",L-D: 24,,9.803,4.142,1.292,0.905,0.0,0.0883168304507457
Guardia (La),"39,778083","-3,478472",LA)-3,,9.778,3.478,1.0,1.519,0.0,0.0547468314507457
Guardia (La),"39,794639","-3,481917",LA)-3,BP,9.794,3.481,0.79,1.469,0.0,0.0946368314507457
Guardia (La),"39,765944","-3,479500",LA)-3,REPSOL,9.765,3.479,1.659,1.609,0.0,0.0548368314507455
Herreruela,"39,888472","-5,245611",LA,,9.888,5.245,1.319,0.909,0.0,0.0883368334507457
Huerta,"39,868167","-3,607611",LES,,9.868,3.607,1.309,0.959,0.0,0.0133876838450745
Illescas,"40,125778","-3,827028",L,BP,0.125,3.827,0.79,1.479,0.0,0.0114146841450745
Illescas,"40,142222","-3,830222",LLE,SHELL,0.142,3.83,1.11,1.389,0.0,0.0116766841450745
Illescas,"40,135111","-3,836000","LVA,",BALLENOIL,0.135,3.836,1.359,1.369,0.0,0.0127666841450745
Illescas,"40,101000","-3,834722",L-D: 24,REPSOL,0.101,3.834,1.579,0.969,0.0,0.0156766841450745
Illescas,"40,112389","-3,857028",LOS,BALLENOIL,0.112,3.857,1.359,1.439,0.0,0.0138476841450745
Illescas,"40,143111","-3,830139",LLE,PLENERGY,0.143,3.83,1.359,1.439,0.0,0.0158476841450745
Illescas,"40,114111","-3,832722",LLA,,0.114,3.832,0.606,1.389,0.0,0.0152516841450745
Illescas,"40,126306","-3,846250",L-D: 06:00-22:00,REPSOL,0.126,3.846,1.579,1.489,0.0,0.0540168414507452
Illescas,"40,150333","-3,824111",LLA,REPSOL,0.15,3.824,1.569,0.979,0.0,0.0535268414507458
Lillo,"39,719028","-3,299972",LLO-3,,9.719,3.299,1.258,0.892,0.0,0.0883468444507457
Madridejos,"39,478611","-3,528806",L IV,CEPSA,9.478,3.528,1.489,1.559,0.0,0.0546468474507457
Madridejos,"39,516028","-3,523694",L-S: 07:00-21:00,REPSOL,9.516,3.523,1.459,1.509,0.0,0.0440968474507457
Madridejos,"39,464583","-3,556444",L-D: 24,,9.464,3.556,1.429,1.499,0.0,0.0537268474507457
Madridejos,"39,520694","-3,524000",LLE,,9.52,3.524,1.469,1.559,0.0,0.0547868474507457
Madridejos,"39,465944","-3,523417",L-D: 24,,9.465,3.523,1.275,1.355,0.0,0.0544368474507457
Madridejos,"39,518889","-3,524056",L-D: 24,PLENERGY,9.518,3.524,0.557,1.299,0.0,0.0159836847450745
Madridejos,"39,572333","-3,516861",L-D: 24,REPSOL,9.572,3.516,1.569,1.479,0.0,0.0536168474507457
Madridejos,"39,474472","-3,526611",L,,9.474,3.526,0.467,1.275,0.0,0.0883668474507457
Madridejos,"39,476417","-3,526778",L-D: 24,,9.476,3.526,0.658,1.275,0.0,0.0157076847450745
Madridejos,"39,516889","-3,523750",LLA,PLENERGY,9.516,3.523,0.557,1.299,0.0,0.0159206847450745
Malpica,"39,893778","-4,547139",LEOS,,9.893,4.547,1.449,1.489,0.0,0.0145196849450745
Maqueda,"40,078722","-4,379694",L-V: 06:30-22:30,,0.078,4.379,1.329,1.379,0.0,0.0442168514507455
Maqueda,"40,058472","-4,370833",L,BP,0.058,4.37,1.0,1.459,0.0,0.0100686851450745
Mascaraque,"39,733750","-3,828250",L-D: 24,,9.733,3.828,1.299,0.889,0.0,0.0535568544507451
Mazarambroz,"39,691028","-4,021028",L-D: 07:00-23:00,,9.691,4.021,1.254,0.885,0.0,0.0135756856450745
Menasalbas,"39,652694","-4,276528",LBAS-4,REPSOL,9.652,4.276,1.459,1.059,0.0,0.0534768584507451
Menasalbas,"39,622472","-4,292444",LBAS-4,,9.622,4.292,1.239,0.838,0.0,0.0883968584507451
Menasalbas,"39,636028","-4,287222",LBAS-4,,9.636,4.287,1.234,0.853,0.0,0.0884068584507459
Méntrida,"40,237083","-4,189861",L-D: 24,,0.237,4.189,1.348,0.941,0.0,0.0884168594507459
Méntrida,"40,242528","-4,189056",L-V: 05:30-22:00;,REPSOL,0.242,4.189,1.619,0.989,0.0,0.0539568594507458
Miguel,"39,530222","-3,076361",L,REPSOL,9.53,3.076,1.109,1.448,0.0,0.0534868614507458
Miguel,"39,521944","-3,080500",L,,9.521,3.08,1.28,0.88,0.0,0.0884268614507458
Miguel,"39,525528","-3,080750",L,,9.525,3.08,1.418,0.998,0.0,0.0543568614507452
Mocejón,"39,934694","-3,922306",LA 7,REPSOL,9.934,3.922,1.479,1.569,0.0,0.0544868624507452
Mocejón,"39,929250","-3,927806",LEDO -,,9.929,3.927,1.199,1.389,0.0,0.0128046862450745
Mocejón,"39,931111","-3,926278",LAZA,,9.931,3.926,0.944,0.088,0.0,0.0884368624507454
Mora,"39,685056","-3,771167",L-D: 24,,9.685,3.771,1.349,1.499,0.0,0.0540368664507454
Mora,"39,678028","-3,774583",L-D: 24,,9.678,3.774,1.299,1.399,0.0,0.0438468664507454
Mora,"39,678250","-3,766194",LA,,9.678,3.766,1.291,0.922,0.0,0.0884468664507454
Mora,"39,689194","-3,777250",L-D: 24,,9.689,3.777,1.349,0.94,0.0,0.0438868664507454
Mora,"39,686111","-3,758361",L-D: 06:00-22:00,,9.686,3.758,1.291,0.922,0.0,0.0127596866450745
Mora,"39,682917","-3,801250",L-D: 06:00-22:00,REPSOL,9.682,3.801,1.589,1.499,0.0,0.0108706866450745
Mora,"39,693194","-3,835667",LLE,REPSOL,9.693,3.835,1.589,1.499,0.0,0.0108696866450745
Nambroca,"39,828000","-3,960806",L-D: 24,,9.828,3.96,1.453,1.499,0.0,0.0153456867450745
Nava,"39,652972","-4,989306",LLO,,9.652,4.989,1.314,0.965,0.0,0.0884568684507451
Navahermosa,"39,635250","-4,482889",LEDO,,9.635,4.482,1.3,0.918,0.0,0.0884668694507451
Navahermosa,"39,637833","-4,464361",L-D: 07:00-23:00,REPSOL,9.637,4.464,0.85,1.589,0.0,0.0905468694507456
Navalcán,"40,066972","-5,087556",LCAN-5,,0.066,5.087,1.359,1.029,0.0,0.0884768704507451
Navalmorales (Los),"39,729771","-4,638284",LES,,9.729,4.638,1.291,0.888,0.0,0.0884868724507451
Navalmorales (Los),"39,718667","-4,642806",LES,BP,9.718,4.642,1.479,1.569,0.0,0.0542068724507451
Navalucillos (Los),"39,671771","-4,645395",LLOS,,9.671,4.645,1.291,0.959,0.0,0.0884968734507453
Noblejas,"39,975472","-3,424361",LA,,9.975,3.424,1.309,1.379,0.0,0.0158786875450745
Noblejas,"39,974389","-3,454583",L-D: 06:30-22:30,,9.974,3.454,1.359,0.011,0.0,0.0118486875450745
Noblejas,"39,973917","-3,449056",LLE,REPSOL,9.973,3.449,1.539,1.449,0.0,0.0534268754507453
Noblejas,"39,978722","-3,433639",LA,,9.978,3.433,1.305,0.925,0.0,0.0885068754507452
Numancia,"40,083361","-3,866639",LA,BP,0.083,3.866,1.499,1.599,0.0,0.0111606879450745
Numancia,"40,056056","-3,864444",LA,REPSOL,0.056,3.864,1.449,1.509,0.0,0.0108376879450745
Numancia,"40,057667","-3,865444",LA,REPSOL,0.057,3.865,1.449,1.509,0.0,0.0108366879450745
Numancia,"40,084333","-3,865806",LA,,0.084,3.865,1.199,1.409,0.0,0.0142046879450745
Ocaña,"39,955944","-3,503528",L-D: 24,CEPSA,9.955,3.503,1.513,1.609,0.0,0.0549968814507453
Ocaña,"39,940722","-3,448667",L-D: 24,,9.94,3.448,1.309,1.379,0.0,0.0549768814507453
Ocaña,"39,960139","-3,488778",L-D: 24,,9.96,3.488,1.309,1.379,0.0,0.0158556881450745
Ocaña,"39,955639","-3,505528",LA,,9.955,3.505,1.309,0.929,0.0,0.0885168814507453
Ocaña,"39,953806","-3,505500",LLE,BALLENOIL,9.953,3.505,1.309,1.379,0.0,0.0129876881450745
Olías,"39,945778","-3,998333",LIAS,BALLENOIL,9.945,3.998,1.279,1.289,0.0,0.0157586882450745
Olías,"39,945083","-3,995611",LIAS,SHELL,9.945,3.995,1.389,1.469,0.0,0.0117306882450745
Olías,"39,958806","-3,985056",LIAS,CEPSA,9.958,3.985,0.923,1.459,0.0,0.0547568824507452
Olías,"39,959556","-3,983694",LIAS,CEPSA,9.959,3.983,1.459,1.569,0.0,0.0547668824507452
Olías,"39,913611","-4,008111",LIAS,REPSOL,9.913,4.008,1.539,1.449,0.0,0.0547068824507452
Olías,"39,913778","-4,008778",LIAS,REPSOL,9.913,4.008,1.539,1.449,0.0,0.0546968824507453
Ontígola,"39,976889","-3,566889",LA-3,GALP,9.976,3.566,0.699,1.478,0.0,0.0549168834507453
Ontígola,"39,978306","-3,567000",LA-3,GALP,9.978,3.567,0.699,1.478,0.0,0.0549268834507453
Ontígola,"40,013056","-3,588278",LA-3,,0.013,3.588,1.309,1.409,0.0,0.0804968834507453
Ontígola,"39,990556","-3,587333",LA-3,,9.99,3.587,1.349,1.409,0.0,0.0160206883450745
Orgaz,"39,650833","-3,886389",L-D: 24,CEPSA,9.65,3.886,1.489,1.569,0.0,0.0536868844507454
Orgaz,"39,649722","-3,882333",LLE,,9.649,3.882,1.297,0.922,0.0,0.0885268844507455
Oropesa,"39,927389","-5,185778",L-D: 07:00-23:00,GALP,9.927,5.185,1.479,1.299,0.0,0.0533368854507455
Oropesa,"39,920472","-5,183917",L-D: 06:00-22:00,REPSOL,9.92,5.183,1.299,1.609,0.0,0.0539468854507455
Otero,"40,020917","-4,505278","L,",CEPSA,0.02,4.505,1.499,1.559,0.0,0.0541768864507452
Pantoja,"40,055333","-3,838833",L-D: 06:30-22:30,REPSOL,0.055,3.838,1.579,1.489,0.0,0.0534368884507456
Pepino,"39,990806","-4,794472",L 5100,,9.99,4.794,0.98,1.429,0.0,0.0437668924507456
Pepino,"40,010556","-4,820333",LVEZ,REPSOL,0.01,4.82,1.595,1.505,0.0,0.0535168924507451
Polán,"39,785306","-4,175667",LAN-4,,9.785,4.175,1.268,0.91,0.0,0.0885468934507451
Polán,"39,792056","-4,160167",LAN-4,,9.792,4.16,0.99,1.319,0.0,0.0438568934507455
Portillo,"40,066889","-4,231500",LLO,,0.066,4.231,1.335,0.905,0.0,0.0111596894450745
Puebla,"39,594361","-3,081250",LA,PETRONOR,9.594,3.081,1.448,1.508,0.0,0.0536768954507458
Puebla,"39,595466","-3,111673",LA,,9.595,3.111,1.26,0.9,0.0,0.0885568954507455
Puebla,"39,868500","-4,362861",LA,,9.868,4.362,1.317,0.937,0.0,0.0885668964507455
Puebla,"39,872722","-4,356583",LA,,9.872,4.356,0.759,1.397,0.0,0.0550668964507455
Puebla,"39,858944","-4,359528",LA,REPSOL,9.858,4.359,0.79,1.589,0.0,0.0535868964507456
Pueblanueva (La),"39,908778","-4,681778",LA)-4,CEPSA,9.908,4.681,1.479,1.539,0.0,0.0535068974507456
Pueblanueva (La),"39,914889","-4,678639",LA)-4,,9.914,4.678,0.945,0.088,0.0,0.0885768974507451
Pulgar,"39,690556","-4,155833",LGAR-4,REPSOL,9.69,4.155,0.92,1.459,0.0,0.0545469004507451
Pulgar,"39,688750","-4,156083",LGAR-4,,9.688,4.156,1.252,0.889,0.0,0.0885869004507457
Quero,"39,510500","-3,241944",L-D: 24,REPSOL,9.51,3.241,1.539,1.449,0.0,0.0102186901450745
Quero,"39,508889","-3,244361",L,,9.508,3.244,1.269,0.873,0.0,0.0885969014507458
Quintanar,"39,600194","-3,049778",LA,REPSOL,9.6,3.049,1.449,1.499,0.0,0.0119706902450745
Quintanar,"39,587694","-3,045194",LA,,9.587,3.045,1.388,1.328,0.0,0.0143206902450745
Quintanar,"39,585556","-3,042417",LA,,9.585,3.042,1.31,0.89,0.0,0.0886069024507458
Quintanar,"39,586278","-3,039583",LA,PLENERGY,9.586,3.039,1.307,1.367,0.0,0.0130816902450745
Real,"40,153167","-4,689222",L DE,,0.153,4.689,1.429,1.509,0.0,0.0540969044507452
Recas,"40,053028","-3,986417",LLE,,0.053,3.986,1.26,0.897,0.0,0.0886169054507457
Romeral (El),"39,704444","-3,438472",L,,9.704,3.438,1.277,0.881,0.0,0.0886269094507451
San,"39,692639","-4,382250",LBAN-4,,9.692,4.382,1.329,1.399,0.0,0.0438269114507451
San,"39,781361","-4,632250",L-D: 24,,9.781,4.632,1.33,0.94,0.0,0.0886369124507451
San,"39,552049","-4,327145",LO,,9.552,4.327,1.294,0.931,0.0,0.0886469134507456
Santa,"39,762917","-4,716472",LEDO-,,9.762,4.716,1.29,0.88,0.0,0.0886569154507453
Santa,"39,975750","-3,180194",LA,REPSOL,9.975,3.18,1.549,1.449,0.0,0.0544669164507453
Santa,"39,975556","-3,177639",LA,,9.975,3.177,0.702,1.289,0.0,0.0886769164507455
Santa,"40,126250","-4,218972",L,,0.126,4.218,0.799,1.399,0.0,0.0100706917450745
Santa,"40,115389","-4,241528",L,,0.115,4.241,1.337,0.926,0.0,0.0886669174507455
Santa,"40,025861","-4,424944",LLA-4,,0.025,4.424,0.789,0.924,0.0,0.0550269184507455
Santa,"40,022278","-4,486778",LLA-4,CEPSA,0.022,4.486,1.498,1.559,0.0,0.0537869184507455
Santo,"40,033000","-4,346194",LLA-4,,0.033,4.346,1.357,1.437,0.0,0.0549869194507452
Seseña,"40,105111","-3,651944",LLE,BALLENOIL,0.105,3.651,1.289,1.309,0.0,0.0156806922450745
Seseña,"40,105444","-3,682861",L-D: 24,SHELL,0.105,3.682,1.394,1.474,0.0,0.0125476922450745
Seseña,"40,129250","-3,678417",L-D: 07:00-23:00,,0.129,3.678,1.544,1.636,0.0,0.0550769224507452
Seseña,"40,126833","-3,677333",L-D: 06:00-22:00,,0.126,3.677,1.614,1.71,0.0,0.0550869224507452
Seseña,"40,105194","-3,646333",L-D: 24,REPSOL,0.105,3.646,1.595,1.505,0.0,0.0544169224507452
Seseña,"40,105139","-3,645056",L,REPSOL,0.105,3.645,1.595,1.179,0.0,0.0544069224507452
Seseña,"40,104611","-3,655667",L-V: 07:00-22:00;,,0.104,3.655,1.436,1.531,0.0,0.0116336922450745
Seseña,"40,124139","-3,655917",L-D: 24,REPSOL,0.124,3.655,1.579,1.489,0.0,0.0537969224507452
Seseña,"40,109639","-3,647972",LA,,0.109,3.647,1.032,1.481,0.0,0.0533769224507452
Seseña,"40,105278","-3,663278",LLE,,0.105,3.663,1.289,1.389,0.0,0.0133606922450745
Seseña,"40,105111","-3,654444",LA)-3,PLENERGY,0.105,3.654,1.289,1.389,0.0,0.0159216922450745
Sevilleja,"39,456750","-5,022667",L,,9.456,5.022,1.46,1.51,0.0,0.0545569234507456
Sevilleja,"39,562556","-4,965250",LEJA,,9.562,4.965,1.455,1.125,0.0,0.0533269234507451
Sonseca,"39,673632","-3,983784",LEOS,,9.673,3.983,1.254,0.888,0.0,0.0886869244507451
Sonseca,"39,684278","-3,987583",L-D: 24,REPSOL,9.684,3.987,1.479,1.569,0.0,0.0929969244507451
Sonseca,"39,676944","-3,966722",LEOS,,9.676,3.966,0.85,1.338,0.0,0.0544269244507456
Talavera,"39,961944","-4,826611",LA,BP,9.961,4.826,1.529,1.589,0.0,0.0537369264507456
Talavera,"39,964222","-4,795694",LA,CARREFOUR,9.964,4.795,1.379,1.419,0.0,0.0831969264507456
Talavera,"39,957833","-4,848778",LA,CEPSA,9.957,4.848,1.498,1.56,0.0,0.0542169264507456
Talavera,"39,979944","-4,834833",LA,BALLENOIL,9.979,4.834,1.253,1.273,0.0,0.0118666926450745
Talavera,"39,972111","-4,829222",LA,BALLENOIL,9.972,4.829,1.253,1.273,0.0,0.0441469264507456
Talavera,"39,965222","-4,796472",LA,BALLENOIL,9.965,4.796,1.253,1.273,0.0,0.0159376926450745
Talavera,"39,961694","-4,844000",LA,BALLENOIL,9.961,4.844,1.253,1.435,0.0,0.0137076926450745
Talavera,"39,961111","-4,913194",LA,REPSOL,9.961,4.913,1.595,1.505,0.0,0.0541069264507456
Talavera,"39,930972","-4,843250",LA,REPSOL,9.93,4.843,1.599,1.519,0.0,0.0541269264507456
Talavera,"39,947500","-4,829389",LA,BALLENOIL,9.947,4.829,1.253,1.273,0.0,0.0437469264507456
Talavera,"39,956833","-4,846694",LA,BALLENOIL,9.956,4.846,1.253,1.263,0.0,0.0154906926450745
Talavera,"39,957889","-4,844750",LA,,9.957,4.844,1.253,1.435,0.0,0.0130876926450745
Talavera,"39,963722","-4,800306",LA,REPSOL,9.963,4.8,1.569,1.489,0.0,0.0929469264507456
Talavera,"39,964111","-4,937278",LA,,9.964,4.937,1.259,1.419,0.0,0.0128396926450745
Talavera,"39,943778","-4,953139",LA,REPSOL,9.943,4.953,1.569,1.479,0.0,0.0547969264507456
Talavera,"39,957639","-4,846361",LA,,9.957,4.846,1.253,1.445,0.0,0.0141806926450745
Talavera,"39,950833","-4,852444",LA,REPSOL,9.95,4.852,1.589,0.989,0.0,0.0541169264507456
Talavera,"39,923833","-4,909861",LA,,9.923,4.909,1.296,1.028,0.0,0.0113496926450745
Talavera,"39,947583","-4,831167",LA,REPSOL,9.947,4.831,1.599,1.499,0.0,0.0541369264507456
Talavera,"39,957222","-4,851528",LA,,9.957,4.851,1.259,1.419,0.0,0.0140746926450745
Talavera,"39,931000","-4,893278",LA,,9.931,4.893,1.239,0.898,0.0,0.0887069264507456
Talavera,"39,937639","-4,880056",LA,BALLENOIL,9.937,4.88,1.253,1.273,0.0,0.0128886926450745
Talavera,"39,963417","-4,919250",L)-4,,9.963,4.919,0.759,1.348,0.0,0.0970369264507457
Tembleque,"39,636299","-3,517368",LLE,GALP,9.636,3.517,0.699,1.454,0.0,0.0549569274507457
Tembleque,"39,688861","-3,504917",LA,,9.688,3.504,1.26,0.87,0.0,0.0891269274507457
Tembleque,"39,649417","-3,517806",L-D: 06:00-22:00,REPSOL,9.649,3.517,1.569,1.479,0.0,0.0537169274507457
Tembleque,"39,683000","-3,506583",LLA,REPSOL,9.683,3.506,1.559,1.469,0.0,0.0543169274507458
Toboso (El),"39,512417","-2,992222",L)-2,,9.512,2.992,1.286,0.887,0.0,0.0887269284507458
Toboso (El),"39,504194","-2,989833",L)-2,PETRONOR,9.504,2.989,1.539,1.449,0.0,0.053866928450745
Toledo,"39,870528","-4,021028",LEDO-4,REPSOL,9.87,4.021,1.449,1.529,0.0,0.054306929450745
