vehicle_id,datetime,location_province,liters,kwh,price_per_l,price_per_kwh,cost_eur,km_since_last,odo_km
B00412,2024-07-03,A Coruña,195.11,,,,,580,211223
T00258,2024-07-03,Madrid,255.44,,,,,845,233392
T00225,2024-07-04,Sevilla,521.05,,,,,1832,206240
B00359,2024-07-04,Valencia,293.6,,,,,921,256636
T00283,2024-07-04,Barcelona,93.54,,,,,337,250292
T00285,2024-07-04,Valencia,165.03,,,,,638,218172
B00364,2024-07-04,A Coruña,285.17,,,,,692,193934
B00408,2024-07-05,A Coruña,121.47,,,,,261,119193
B00376,2024-07-05,Zaragoza,97.31,,,,,246,115435
T00092,2024-07-05,Valencia,320.37,,,,,1339,205392
T00070,2024-07-06,Madrid,218.31,,,,,644,216748
T00240,2024-07-06,Madrid,133.32,,,,,696,238456
T00159,2024-07-06,Zaragoza,803.61,,,,,2914,152955
B00366,2024-07-07,Sevilla,158.98,,,,,385,109465
T00076,2024-07-07,Madrid,206.48,,,,,600,284558
T00164,2024-07-07,A Coruña,105.35,,,,,320,249133
B00362,2024-07-07,Zaragoza,173.03,,,,,447,297424
T00034,2024-07-07,Zaragoza,268.11,,,,,755,306353
T00194,2024-07-07,Sevilla,725.07,,,,,1915,225503
T00006,2024-07-07,Barcelona,390.23,,,,,1425,105847
T00165,2024-07-08,Barcelona,96.27,,,,,293,252665
T00235,2024-07-08,Zaragoza,136.87,,,,,365,300412
B00332,2024-07-08,Valencia,162.4,,,,,445,107984
T00137,2024-07-08,Sevilla,85.94,,,,,328,191870
T00042,2024-07-10,Valencia,112.9,,,,,380,186922
B00336,2024-07-10,Valencia,129.78,,,,,307,126664
T00244,2024-07-10,Sevilla,391.12,,,,,1151,297198
T00085,2024-07-11,A Coruña,187.62,,,,,822,221410
B00391,2024-07-11,Sevilla,299.3,,,,,649,216268
B00373,2024-07-11,Zaragoza,437.85,,,,,1128,115535
T00277,2024-07-11,A Coruña,147.32,,,,,529,256682
T00185,2024-07-12,A Coruña,45.67,,,,,138,113172
T00244,2024-07-12,A Coruña,330.22,,,,,971,310171
T00044,2024-07-12,A Coruña,533.56,,,,,1515,113641
B00346,2024-07-13,Sevilla,185.3,,,,,454,239946
B00417,2024-07-13,A Coruña,37.52,,,,,83,105994
T00105,2024-07-13,Sevilla,369.28,,,,,1256,233722
T00143,2024-07-14,Madrid,218.17,,,,,827,125708
B00339,2024-07-14,Madrid,76.25,,,,,183,127633
T00047,2024-07-14,Barcelona,316.06,,,,,1092,228626
B00396,2024-07-15,Barcelona,372.96,,,,,938,214023
B00380,2024-07-15,Valencia,188.95,,,,,484,143120
T00031,2024-07-15,Madrid,736.74,,,,,2544,154669
B00347,2024-07-15,Valencia,92.74,,,,,153,260209
T00063,2024-07-15,Valencia,98.94,,,,,324,277135
B00406,2024-07-16,Sevilla,165.27,,,,,314,127015
B00334,2024-07-16,Valencia,238.75,,,,,499,214059
B00403,2024-07-16,Barcelona,230.7,,,,,636,232708
B00385,2024-07-16,Valencia,263.85,,,,,759,217080
T00226,2024-07-17,Barcelona,195.34,,,,,887,187230
T00123,2024-07-17,Valencia,379.63,,,,,1231,164337
T00163,2024-07-17,Barcelona,449.73,,,,,1413,148550
T00041,2024-07-17,Sevilla,147.18,,,,,525,180614
T00027,2024-07-17,Sevilla,564.69,,,,,2426,340991
T00196,2024-07-17,Valencia,112.43,,,,,375,256988
T00252,2024-07-17,Sevilla,191.3,,,,,673,166402
B00346,2024-07-18,Zaragoza,396.07,,,,,970,232132
T00139,2024-07-19,A Coruña,314.49,,,,,995,210411
B00316,2024-07-19,Valencia,,227.15,,,,134,225660
T00239,2024-07-19,Madrid,735.34,,,,,2372,290567
T00098,2024-07-20,Madrid,356.3,,,,,1159,162287
T00161,2024-07-20,Barcelona,632.73,,,,,2353,314136
B00315,2024-07-20,Sevilla,,195.23,,,,135,266139
T00275,2024-07-20,Sevilla,224.48,,,,,875,279744
B00419,2024-07-20,Barcelona,130.25,,,,,491,243462
T00295,2024-07-20,A Coruña,738.23,,,,,2716,191587
T00260,2024-07-20,Valencia,721.91,,,,,2683,306085
T00122,2024-07-20,Barcelona,109.81,,,,,355,277841
T00178,2024-07-21,Madrid,553.27,,,,,1566,242148
T00006,2024-07-21,Zaragoza,165.44,,,,,604,113517
B00406,2024-07-22,Barcelona,75.78,,,,,144,114471
T00202,2024-07-22,Sevilla,431.83,,,,,1236,278489
B00301,2024-07-22,Barcelona,,168.85,,,,114,245810
T00152,2024-07-23,Valencia,775.42,,,,,1857,195252
T00061,2024-07-23,Zaragoza,881.69,,,,,2947,168285
B00326,2024-07-24,A Coruña,158.47,,,,,317,267420
T00151,2024-07-24,Zaragoza,454.27,,,,,1499,269989
T00252,2024-07-25,Valencia,164.12,,,,,577,178279
T00155,2024-07-25,Sevilla,194.47,,,,,948,188713
T00086,2024-07-25,A Coruña,249.9,,,,,695,147451
T00148,2024-07-25,Sevilla,546.3,,,,,1853,232588
T00163,2024-07-26,Valencia,404.88,,,,,1272,142406
B00327,2024-07-26,Madrid,55.45,,,,,153,176264
T00238,2024-07-27,Barcelona,506.64,,,,,1361,131573
T00007,2024-07-28,Valencia,211.91,,,,,1250,236365
T00244,2024-07-28,Sevilla,165.9,,,,,488,287170
T00167,2024-07-28,Sevilla,656.63,,,,,3117,195135
B00331,2024-07-28,Valencia,215.95,,,,,429,228908
B00326,2024-07-28,Sevilla,325.53,,,,,651,262680
T00203,2024-07-28,Sevilla,300.76,,,,,929,199495
T00136,2024-07-29,Valencia,259.75,,,,,1199,236936
T00241,2024-07-30,Sevilla,393.15,,,,,1126,163031
T00124,2024-07-31,Barcelona,239.18,,,,,929,260282
T00299,2024-07-31,Sevilla,104.3,,,,,429,237844
T00203,2024-08-01,Valencia,290.04,,,,,896,192806
T00128,2024-08-02,Barcelona,381.69,,,,,1347,250464
B00350,2024-08-02,A Coruña,137.73,,,,,389,272428
T00210,2024-08-03,Sevilla,474.76,,,,,2044,213585
T00165,2024-08-03,A Coruña,306.77,,,,,936,253601
T00012,2024-08-03,Valencia,541.02,,,,,1639,192383
T00061,2024-08-03,Madrid,852.39,,,,,2849,162779
T00262,2024-08-03,Valencia,373.02,,,,,1563,223804
T00232,2024-08-04,Madrid,839.96,,,,,2224,230734
B00332,2024-08-04,Valencia,236.91,,,,,650,104461
T00138,2024-08-04,Valencia,423.35,,,,,1105,116471
B00399,2024-08-04,Valencia,55.12,,,,,185,202290
T00260,2024-08-04,Barcelona,259.37,,,,,964,298683
B00394,2024-08-05,Valencia,306.14,,,,,858,194017
B00412,2024-08-05,Barcelona,247.85,,,,,737,220224
T00091,2024-08-05,Barcelona,311.6,,,,,1009,158395
T00066,2024-08-05,Valencia,372.76,,,,,1298,291568
T00176,2024-08-06,Sevilla,875.74,,,,,3251,276457
B00394,2024-08-06,Zaragoza,206.36,,,,,578,191455
T00287,2024-08-06,Zaragoza,366.17,,,,,2093,200469
T00155,2024-08-06,Valencia,823.77,,,,,4016,120012
T00038,2024-08-06,Madrid,190.41,,,,,642,270782
B00305,2024-08-07,Valencia,,275.51,,,,203,141627
T00037,2024-08-07,Barcelona,132.63,,,,,534,165594
T00111,2024-08-07,Madrid,819.26,,,,,2471,316825
B00416,2024-08-07,A Coruña,158.98,,,,,383,186446
T00085,2024-08-07,A Coruña,334.36,,,,,1466,209004
T00212,2024-08-07,Madrid,166.94,,,,,524,260403
T00078,2024-08-08,Valencia,378.4,,,,,1583,281190
B00332,2024-08-08,Madrid,192.4,,,,,527,112763
T00229,2024-08-08,Madrid,424.07,,,,,1639,276151
T00272,2024-08-09,Sevilla,133.32,,,,,498,150446
B00313,2024-08-09,Zaragoza,,209.07,,,,129,191748
T00165,2024-08-09,Sevilla,317.82,,,,,970,269565
T00235,2024-08-10,Sevilla,283.82,,,,,757,293821
T00100,2024-08-11,A Coruña,538.76,,,,,1870,174619
T00166,2024-08-12,Valencia,369.01,,,,,1395,160139
B00379,2024-08-12,Zaragoza,118.98,,,,,291,253975
T00171,2024-08-12,Madrid,116.83,,,,,388,254865
T00072,2024-08-12,A Coruña,513.87,,,,,1390,216506
B00394,2024-08-13,Sevilla,181.87,,,,,510,187025
T00220,2024-08-13,Barcelona,445.5,,,,,1419,269297
T00265,2024-08-13,Valencia,245.34,,,,,716,247668
T00279,2024-08-13,Sevilla,63.66,,,,,172,127090
T00057,2024-08-14,Valencia,77.22,,,,,239,152845
T00176,2024-08-14,Sevilla,679.83,,,,,2524,242831
T00034,2024-08-14,Valencia,252.04,,,,,709,286904
B00419,2024-08-15,Sevilla,253.82,,,,,958,248178
B00378,2024-08-15,Madrid,54.85,,,,,136,116158
T00254,2024-08-15,Madrid,76.34,,,,,280,294230
B00347,2024-08-16,A Coruña,257.5,,,,,426,263443
B00412,2024-08-16,Madrid,227.1,,,,,675,214982
B00303,2024-08-16,Barcelona,,159.84,,,,115,120294
T00152,2024-08-16,Barcelona,613.65,,,,,1470,214904
T00283,2024-08-17,A Coruña,299.82,,,,,1081,257539
T00001,2024-08-18,Zaragoza,188.46,,,,,771,278760
B00366,2024-08-18,A Coruña,172.04,,,,,417,107707
T00058,2024-08-19,Zaragoza,105.83,,,,,362,234318
B00376,2024-08-19,Valencia,59.69,,,,,151,118214
T00207,2024-08-20,Zaragoza,426.85,,,,,1449,227837
T00269,2024-08-20,Barcelona,497.37,,,,,1916,292669
T00005,2024-08-21,Valencia,197.17,,,,,727,220366
T00004,2024-08-21,Madrid,167.44,,,,,477,237060
T00015,2024-08-21,A Coruña,158.56,,,,,587,176770
T00044,2024-08-21,A Coruña,564.09,,,,,1602,115243
T00027,2024-08-21,Sevilla,322.97,,,,,1387,333196
T00266,2024-08-22,Sevilla,460.25,,,,,1836,216150
T00278,2024-08-22,Madrid,375.23,,,,,989,263888
T00021,2024-08-22,Valencia,340.32,,,,,775,250083
T00222,2024-08-22,Madrid,846.62,,,,,2848,306199
B00315,2024-08-23,Barcelona,,225.6,,,,156,268548
B00384,2024-08-23,Barcelona,138.47,,,,,329,136162
T00172,2024-08-23,Zaragoza,375.3,,,,,1083,221968
T00001,2024-08-23,A Coruña,56.79,,,,,232,281157
T00286,2024-08-23,Valencia,233.43,,,,,855,282602
T00239,2024-08-24,Zaragoza,816.21,,,,,2632,352003
B00375,2024-08-24,Zaragoza,312.2,,,,,841,216907
B00396,2024-08-24,Madrid,250.36,,,,,629,218280
T00038,2024-08-24,A Coruña,714.2,,,,,2411,241970
T00192,2024-08-25,Valencia,346.31,,,,,941,301082
T00220,2024-08-25,A Coruña,500.26,,,,,1593,257029
T00185,2024-08-25,Barcelona,284.75,,,,,861,123071
T00164,2024-08-25,Madrid,491.18,,,,,1492,257284
T00278,2024-08-25,Madrid,60.65,,,,,159,270900
T00200,2024-08-25,Zaragoza,451.18,,,,,1750,267196
T00155,2024-08-26,A Coruña,732.66,,,,,3572,184300
T00273,2024-08-26,Valencia,351.84,,,,,1131,111959
B00351,2024-08-26,Valencia,214.09,,,,,457,212562
T00043,2024-08-27,Zaragoza,249.8,,,,,1090,187574
B00333,2024-08-27,Zaragoza,77.03,,,,,161,157209
B00384,2024-08-27,Valencia,277.2,,,,,659,145083
T00088,2024-08-28,Valencia,294.98,,,,,817,280667
T00057,2024-08-28,A Coruña,85.92,,,,,266,164854
T00224,2024-08-29,Zaragoza,824.83,,,,,2613,237618
B00302,2024-08-30,Barcelona,,128.24,,,,90,191289
T00176,2024-08-30,A Coruña,165.71,,,,,615,224731
T00048,2024-08-30,Zaragoza,308.58,,,,,1107,250890
T00245,2024-08-30,Sevilla,452.38,,,,,1509,168041
B00330,2024-08-30,Valencia,73.05,,,,,169,301326
T00144,2024-08-30,Sevilla,206.25,,,,,873,242342
B00338,2024-08-30,Zaragoza,246.52,,,,,528,138350
B00324,2024-08-31,Sevilla,,171.89,,,,106,157728
T00038,2024-08-31,A Coruña,598.21,,,,,2019,262307
T00287,2024-08-31,A Coruña,69.75,,,,,398,224072
B00318,2024-08-31,Zaragoza,,214.02,,,,203,105644
T00251,2024-09-01,Zaragoza,848.74,,,,,2107,113931
B00301,2024-09-01,Madrid,,184.82,,,,125,247069
B00323,2024-09-01,Sevilla,,151.74,,,,98,242174
B00379,2024-09-02,Sevilla,159.23,,,,,390,245573
B00394,2024-09-02,Madrid,88.73,,,,,248,204850
T00152,2024-09-02,Barcelona,815.12,,,,,1952,236400
T00060,2024-09-02,A Coruña,846.46,,,,,2286,121501
T00272,2024-09-03,Sevilla,348.5,,,,,1303,168311
T00140,2024-09-03,A Coruña,547.04,,,,,2493,296404
T00179,2024-09-03,Madrid,346.46,,,,,961,265851
T00110,2024-09-03,A Coruña,92.32,,,,,336,250332
B00371,2024-09-04,Madrid,193.63,,,,,633,151410
T00287,2024-09-04,Sevilla,316.98,,,,,1812,211247
B00389,2024-09-06,Sevilla,154.41,,,,,513,272017
T00293,2024-09-06,Zaragoza,474.74,,,,,1180,222901
B00365,2024-09-06,Madrid,227.08,,,,,581,245040
T00212,2024-09-07,Madrid,393.84,,,,,1238,250480
T00008,2024-09-07,Madrid,387.7,,,,,1115,214289
T00019,2024-09-08,Sevilla,182.03,,,,,630,161153
B00372,2024-09-09,Zaragoza,77.86,,,,,187,145369
T00056,2024-09-09,Barcelona,151.02,,,,,475,117767
T00245,2024-09-09,A Coruña,440.43,,,,,1469,179877
T00153,2024-09-09,Barcelona,592.19,,,,,2042,307167
T00040,2024-09-09,Zaragoza,257.95,,,,,813,156291
T00033,2024-09-10,Zaragoza,754.83,,,,,3360,227906
B00413,2024-09-10,Barcelona,297.57,,,,,667,214214
T00011,2024-09-10,Barcelona,544.76,,,,,2028,189495
B00307,2024-09-10,A Coruña,,216.99,,,,141,258189
B00388,2024-09-10,Sevilla,122.87,,,,,227,274958
T00070,2024-09-11,Sevilla,520.63,,,,,1537,229048
T00181,2024-09-11,Zaragoza,514.64,,,,,1942,220712
T00077,2024-09-11,Valencia,189.1,,,,,568,124609
T00117,2024-09-11,Valencia,694.2,,,,,2202,142873
T00111,2024-09-12,Valencia,836.14,,,,,2522,329304
T00295,2024-09-12,Zaragoza,264.3,,,,,972,147763
T00203,2024-09-12,Madrid,88.87,,,,,274,203821
T00245,2024-09-13,Barcelona,111.24,,,,,371,181927
B00368,2024-09-13,Valencia,203.16,,,,,652,181102
T00148,2024-09-13,Zaragoza,473.33,,,,,1606,205922
T00179,2024-09-13,Valencia,206.04,,,,,572,266423
T00238,2024-09-13,Madrid,102.63,,,,,275,118239
T00254,2024-09-13,Barcelona,300.1,,,,,1103,281268
T00002,2024-09-13,Madrid,338.59,,,,,1071,158307
T00167,2024-09-14,Sevilla,168.0,,,,,797,164845
B00408,2024-09-14,A Coruña,136.96,,,,,294,129153
T00094,2024-09-14,Valencia,366.99,,,,,1454,146675
T00169,2024-09-14,Sevilla,59.61,,,,,157,123549
T00110,2024-09-14,Zaragoza,198.94,,,,,725,278864
B00332,2024-09-14,Sevilla,228.15,,,,,626,109133
T00204,2024-09-14,Barcelona,472.38,,,,,1560,214263
T00298,2024-09-14,Barcelona,100.65,,,,,353,276699
B00383,2024-09-15,Barcelona,120.68,,,,,288,248517
T00179,2024-09-15,A Coruña,199.51,,,,,553,285486
T00172,2024-09-15,Barcelona,181.94,,,,,525,198997
T00191,2024-09-15,Valencia,684.36,,,,,2565,170017
T00229,2024-09-15,Valencia,407.01,,,,,1573,231722
T00168,2024-09-16,A Coruña,240.59,,,,,1006,334066
T00213,2024-09-16,Valencia,585.2,,,,,1735,268961
T00148,2024-09-17,Sevilla,418.58,,,,,1420,217207
B00385,2024-09-17,Sevilla,327.34,,,,,942,212057
T00183,2024-09-17,Madrid,450.29,,,,,1582,238518
B00342,2024-09-18,Zaragoza,408.46,,,,,913,198371
T00066,2024-09-18,Barcelona,387.0,,,,,1348,308057
T00199,2024-09-18,Barcelona,807.89,,,,,3548,254211
T00098,2024-09-18,Madrid,117.16,,,,,381,147801
T00091,2024-09-19,Barcelona,138.25,,,,,447,151532
T00055,2024-09-19,A Coruña,264.7,,,,,1583,145288
B00346,2024-09-19,Zaragoza,442.83,,,,,1085,225237
T00056,2024-09-19,Madrid,420.07,,,,,1323,132193
T00072,2024-09-20,Madrid,84.54,,,,,228,208350
T00264,2024-09-20,A Coruña,602.56,,,,,3164,292744
T00059,2024-09-20,Valencia,382.28,,,,,1512,333532
T00255,2024-09-20,Sevilla,316.57,,,,,1386,198135
B00304,2024-09-20,A Coruña,,183.29,,,,110,270220
T00047,2024-09-20,Madrid,391.93,,,,,1354,235073
T00254,2024-09-21,Zaragoza,309.76,,,,,1138,283749
B00319,2024-09-21,Barcelona,,239.21,,,,202,173116
B00404,2024-09-21,A Coruña,124.4,,,,,281,196692
B00415,2024-09-22,Sevilla,326.08,,,,,799,148408
T00184,2024-09-22,Valencia,364.62,,,,,1071,203146
T00090,2024-09-22,Madrid,98.98,,,,,289,293020
T00005,2024-09-23,Barcelona,243.65,,,,,899,215129
B00404,2024-09-24,A Coruña,165.27,,,,,373,197369
T00236,2024-09-24,Madrid,416.44,,,,,1210,194967
B00406,2024-09-24,Valencia,230.38,,,,,438,122910
T00007,2024-09-24,Barcelona,403.87,,,,,2384,231327
T00015,2024-09-24,Valencia,261.61,,,,,968,176183
B00408,2024-09-25,Madrid,125.02,,,,,269,118634
B00332,2024-09-25,Zaragoza,166.57,,,,,457,115948
B00369,2024-09-25,Madrid,194.25,,,,,380,145754
T00089,2024-09-25,Valencia,226.91,,,,,728,210841
T00180,2024-09-25,A Coruña,550.37,,,,,2291,206341
T00198,2024-09-26,Madrid,562.59,,,,,1662,146886
B00344,2024-09-26,Barcelona,94.44,,,,,305,313518
B00387,2024-09-26,Madrid,97.73,,,,,366,226453
B00389,2024-09-26,Valencia,132.69,,,,,441,252281
T00123,2024-09-26,Valencia,206.22,,,,,668,171444
B00385,2024-09-26,Madrid,323.65,,,,,931,234714
T00004,2024-09-26,A Coruña,724.03,,,,,2065,227507
T00069,2024-09-27,Sevilla,593.46,,,,,2272,188677
T00147,2024-09-27,Sevilla,527.84,,,,,2243,285877
T00185,2024-09-27,Madrid,161.99,,,,,489,133122
T00102,2024-09-28,Sevilla,556.88,,,,,1827,186638
T00137,2024-09-28,Valencia,117.56,,,,,449,196423
B00304,2024-09-28,Barcelona,,143.63,,,,86,272238
B00316,2024-09-28,Madrid,,207.03,,,,122,228877
T00100,2024-09-28,Zaragoza,433.23,,,,,1504,205021
T00118,2024-09-29,Barcelona,695.23,,,,,2221,312982
T00290,2024-09-29,Zaragoza,374.11,,,,,1264,197050
B00398,2024-09-30,A Coruña,182.26,,,,,401,247617
T00294,2024-09-30,Valencia,131.13,,,,,344,204313
B00408,2024-09-30,A Coruña,249.78,,,,,537,123340
T00058,2024-10-01,Zaragoza,315.69,,,,,1082,253465
T00057,2024-10-01,Zaragoza,268.12,,,,,831,170130
T00026,2024-10-01,A Coruña,401.67,,,,,1819,179537
T00202,2024-10-02,Barcelona,914.99,,,,,2620,298810
B00407,2024-10-02,Barcelona,191.13,,,,,493,137390
B00400,2024-10-02,Valencia,35.86,,,,,87,131183
T00275,2024-10-02,Zaragoza,661.41,,,,,2580,265017
T00038,2024-10-02,Valencia,620.16,,,,,2093,227099
T00229,2024-10-03,Sevilla,250.93,,,,,970,229445
T00208,2024-10-03,Barcelona,423.04,,,,,1212,126549
T00024,2024-10-03,Sevilla,676.84,,,,,1966,128608
T00023,2024-10-03,Sevilla,444.53,,,,,1429,249033
T00286,2024-10-03,Zaragoza,280.32,,,,,1027,237145
T00011,2024-10-04,Barcelona,393.78,,,,,1466,186456
B00337,2024-10-04,A Coruña,34.99,,,,,84,300842
T00038,2024-10-04,Barcelona,608.25,,,,,2053,266755
T00291,2024-10-04,Barcelona,174.45,,,,,661,235084
T00184,2024-10-04,Madrid,274.55,,,,,807,196350
T00214,2024-10-04,Sevilla,461.04,,,,,1233,266614
T00268,2024-10-05,Valencia,183.38,,,,,603,194052
T00213,2024-10-05,Valencia,325.75,,,,,966,262882
T00013,2024-10-05,Sevilla,436.38,,,,,1425,213253
T00157,2024-10-05,Zaragoza,84.49,,,,,252,122161
B00406,2024-10-05,Barcelona,289.07,,,,,549,129412
T00211,2024-10-05,Sevilla,282.59,,,,,1382,227171
T00009,2024-10-06,Valencia,96.49,,,,,346,225787
T00177,2024-10-06,Sevilla,479.98,,,,,1213,284542
T00059,2024-10-06,Sevilla,468.7,,,,,1854,327623
T00150,2024-10-07,Madrid,200.02,,,,,546,193314
T00012,2024-10-07,Madrid,105.89,,,,,320,182250
T00212,2024-10-07,Madrid,490.5,,,,,1541,252021
B00342,2024-10-07,Sevilla,152.36,,,,,340,199975
B00314,2024-10-07,Sevilla,,210.55,,,,123,171197
T00203,2024-10-08,Madrid,242.07,,,,,747,193829
T00028,2024-10-08,A Coruña,283.76,,,,,1108,233376
B00406,2024-10-08,Zaragoza,245.35,,,,,466,119002
T00059,2024-10-08,Valencia,556.51,,,,,2201,323826
B00413,2024-10-08,Sevilla,92.35,,,,,207,208692
B00406,2024-10-08,Barcelona,246.66,,,,,469,122472
T00043,2024-10-08,Barcelona,79.29,,,,,346,187920
T00263,2024-10-08,Barcelona,546.29,,,,,2033,145311
T00274,2024-10-09,Barcelona,599.3,,,,,1734,115849
T00126,2024-10-09,A Coruña,192.83,,,,,606,261205
T00124,2024-10-09,Sevilla,278.65,,,,,1083,242726
B00355,2024-10-09,Zaragoza,183.41,,,,,591,151819
T00206,2024-10-09,Zaragoza,495.88,,,,,1261,201814
T00111,2024-10-10,A Coruña,940.73,,,,,2837,313099
T00232,2024-10-11,Barcelona,264.03,,,,,699,208768
B00315,2024-10-11,Zaragoza,,159.98,,,,110,268840
T00075,2024-10-11,Valencia,146.35,,,,,379,125581
B00358,2024-10-12,Barcelona,245.25,,,,,633,142971
T00260,2024-10-12,Madrid,636.01,,,,,2364,280734
T00215,2024-10-13,A Coruña,149.1,,,,,503,156479
T00143,2024-10-13,Sevilla,470.63,,,,,1786,113973
T00235,2024-10-13,Zaragoza,112.07,,,,,299,293064
T00143,2024-10-14,A Coruña,383.81,,,,,1456,110737
T00056,2024-10-14,Madrid,97.64,,,,,307,140702
T00196,2024-10-15,Valencia,71.14,,,,,237,278552
T00202,2024-10-15,Sevilla,495.32,,,,,1418,286362
T00191,2024-10-15,Sevilla,810.83,,,,,3039,175492
T00002,2024-10-16,A Coruña,209.6,,,,,663,152800
B00339,2024-10-16,A Coruña,123.56,,,,,298,130563
T00243,2024-10-16,Zaragoza,276.74,,,,,924,269294
B00381,2024-10-17,Madrid,303.9,,,,,817,182932
B00404,2024-10-17,Barcelona,183.82,,,,,415,201955
T00148,2024-10-18,Barcelona,65.32,,,,,221,228476
B00385,2024-10-18,Madrid,271.71,,,,,782,219454
T00049,2024-10-19,A Coruña,876.98,,,,,2697,289435
T00179,2024-10-19,Valencia,356.68,,,,,990,284933
T00061,2024-10-19,Zaragoza,867.15,,,,,2899,139513
T00201,2024-10-19,A Coruña,394.2,,,,,1298,188571
T00030,2024-10-19,Zaragoza,123.87,,,,,359,115627
T00231,2024-10-20,Sevilla,157.43,,,,,514,155898
B00303,2024-10-20,Zaragoza,,81.39,,,,58,119486
T00153,2024-10-20,A Coruña,193.09,,,,,666,320475
B00359,2024-10-20,A Coruña,38.23,,,,,120,258842
T00070,2024-10-20,Madrid,735.58,,,,,2171,188884
T00286,2024-10-20,A Coruña,260.47,,,,,955,249310
B00308,2024-10-21,Zaragoza,,128.52,,,,84,200855
B00394,2024-10-21,Barcelona,459.51,,,,,1289,207677
T00252,2024-10-21,Valencia,61.36,,,,,216,165729
T00152,2024-10-22,Valencia,746.51,,,,,1788,199264
B00368,2024-10-22,Barcelona,189.08,,,,,607,181709
T00098,2024-10-22,Zaragoza,383.83,,,,,1249,149050
T00124,2024-10-22,Zaragoza,46.36,,,,,180,249935
T00080,2024-10-23,Valencia,360.69,,,,,1235,314445
B00315,2024-10-23,Zaragoza,,263.42,,,,182,268730
T00093,2024-10-24,Madrid,553.14,,,,,1642,155677
B00362,2024-10-24,Zaragoza,351.88,,,,,909,292131
T00153,2024-10-24,Zaragoza,557.39,,,,,1922,281478
T00118,2024-10-24,Sevilla,605.46,,,,,1935,286439
T00019,2024-10-25,Madrid,86.18,,,,,298,158581
B00332,2024-10-25,A Coruña,89.12,,,,,244,115059
B00341,2024-10-25,Valencia,153.65,,,,,283,191692
B00370,2024-10-25,Valencia,147.14,,,,,785,209000
T00142,2024-10-26,A Coruña,548.81,,,,,1434,199501
B00309,2024-10-26,Sevilla,,91.15,,,,57,280549
B00336,2024-10-27,Zaragoza,257.36,,,,,609,125488
T00253,2024-10-27,Sevilla,108.37,,,,,418,323727
T00223,2024-10-27,Valencia,729.93,,,,,1942,193448
B00348,2024-10-28,A Coruña,186.86,,,,,422,300946
B00397,2024-10-28,A Coruña,106.27,,,,,185,201551
T00126,2024-10-28,Zaragoza,129.32,,,,,406,260599
T00086,2024-10-28,Valencia,301.36,,,,,838,158062
T00151,2024-10-28,Valencia,51.9,,,,,171,283725
B00390,2024-10-29,Madrid,90.02,,,,,268,283188
B00313,2024-10-29,Barcelona,,174.53,,,,108,192635
T00007,2024-10-30,Valencia,352.86,,,,,2083,235115
T00040,2024-10-30,A Coruña,210.86,,,,,665,151610
T00249,2024-10-31,Madrid,196.17,,,,,801,162571
T00251,2024-10-31,Madrid,447.11,,,,,1110,121869
T00114,2024-11-01,Valencia,112.83,,,,,372,204392
T00246,2024-11-01,Valencia,178.34,,,,,556,175107
T00265,2024-11-01,Zaragoza,128.28,,,,,374,250781
T00148,2024-11-01,Sevilla,158.25,,,,,536,200890
T00085,2024-11-01,Valencia,122.11,,,,,535,213284
T00078,2024-11-01,Sevilla,369.8,,,,,1547,260709
B00305,2024-11-01,A Coruña,,281.89,,,,208,139873
T00113,2024-11-01,A Coruña,79.21,,,,,224,162974
T00108,2024-11-02,Valencia,372.75,,,,,1099,137759
T00269,2024-11-02,Sevilla,385.24,,,,,1484,272919
B00334,2024-11-03,Sevilla,233.98,,,,,489,216011
T00260,2024-11-03,Madrid,740.35,,,,,2752,270158
T00287,2024-11-03,Valencia,263.6,,,,,1507,207077
T00176,2024-11-03,Valencia,841.51,,,,,3124,254345
B00335,2024-11-04,Valencia,271.66,,,,,1008,144453
B00301,2024-11-04,Barcelona,,155.79,,,,105,245326
B00380,2024-11-04,Zaragoza,213.36,,,,,547,153051
T00223,2024-11-04,A Coruña,329.95,,,,,877,195767
T00297,2024-11-05,Zaragoza,557.13,,,,,2010,295767
T00100,2024-11-05,Barcelona,557.89,,,,,1937,208464
T00256,2024-11-05,Madrid,193.74,,,,,667,188006
T00033,2024-11-05,Madrid,925.1,,,,,4118,194416
T00067,2024-11-05,Sevilla,274.34,,,,,865,171175
T00149,2024-11-05,Barcelona,148.57,,,,,393,289429
T00006,2024-11-06,Madrid,452.38,,,,,1652,116651
T00051,2024-11-06,Sevilla,633.14,,,,,1717,196526
T00222,2024-11-06,Sevilla,807.52,,,,,2717,330489
T00299,2024-11-07,Sevilla,69.81,,,,,287,238131
T00161,2024-11-07,Zaragoza,488.08,,,,,1815,280130
T00297,2024-11-07,Sevilla,284.61,,,,,1027,290845
T00212,2024-11-08,Sevilla,202.34,,,,,636,243989
T00270,2024-11-08,Barcelona,65.95,,,,,258,124409
T00004,2024-11-08,Sevilla,662.47,,,,,1890,245136
T00108,2024-11-08,Zaragoza,342.74,,,,,1011,163676
T00280,2024-11-09,Valencia,273.49,,,,,1166,233684
T00023,2024-11-09,Madrid,188.19,,,,,605,242439
T00255,2024-11-09,A Coruña,323.14,,,,,1415,181402
